Trajectory,X,Y,Reward
3,11.861516952514698,10.5454101562499,-0.919839306030134
3,11.473773956298801,10.2943191528321,-0.9225937492457309
3,12.974918365478601,11.7881517410278,-0.9074653914784749
3,13.400463104247999,12.3784284591674,-0.9008111428721962
3,11.347383499145499,10.3917074203492,-0.9226609787846157
3,11.295053482055701,10.553435325622502,-0.9221533321498933
3,13.2928314208984,12.4798545837402,-0.9007605825854761
3,14.308010101318398,13.5015172958375,-0.8842433068045787
3,11.644930839538599,10.9112672805785,-0.9189990574318283
3,12.0028133392333,11.5460815429688,-0.9140684567407759
3,14.036588668823299,13.4707574844361,-0.886912324458311
3,12.556457519531302,12.2544908523559,-0.9069109641849878
3,12.642740249633798,12.4829216003419,-0.9049280766382692
3,12.556741714477601,12.524474143981799,-0.9052060649795303
3,14.405933380126898,14.2868900299072,-0.8749347212415375
3,15.1017436981201,15.0388212203979,-0.856565335482203
3,13.6450719833374,13.773017883300902,-0.8876052656839214
3,12.1600484848023,12.219258308410598,-0.9094660278983298
3,14.7437496185303,14.837966918945401,-0.8642621175645098
3,12.319787979125898,12.478324890136598,-0.9069762423469945
3,14.267664909362802,14.5116319656372,-0.8739936893855672
3,14.8894214630127,15.1878156661987,-0.8575422417071092
3,14.064202308654698,14.503171920776401,-0.8763912791447593
3,15.7049617767334,16.1136817932128,-0.8273572226423763
3,16.6601400375367,17.0778236389161,-0.7746614646470186
3,16.917824745178102,17.431455612182596,-0.7507561227657965
3,17.657390594482397,18.2179317474366,0.3397434968441423
3,15.568572998046903,16.195814132690398,-0.8287765999814495
3,17.360586166381797,18.042856216430604,-0.6956662516289303
3,17.9196071624756,18.672460556030302,0.40520729738861666
3,19.341751098632802,20.0,1.5191821785391164
4,0.827713824906452,20.0,-0.9478413794334508
4,1.9824014417337943,19.2992921005732,-0.9445406317654482
4,3.1096267700195295,20.0,-0.9407946771581698
4,2.45643162727356,18.9490852355958,-0.9431010498986786
4,3.7538814544677797,20.0,-0.9384468359505473
4,4.67312049865723,20.0,-0.9347551470009018
4,5.2607755661010795,20.0,-0.9321538250208005
4,2.7409381866455,18.075649261474602,-0.9424162522966487
4,2.83052015304565,17.807973861694297,-0.9422260604755591
4,3.62778306007386,18.3214015960694,-0.9392394345649526
4,4.12363052368163,18.6174278259278,-0.9372507895079809
4,4.067218065261839,18.3540458679198,-0.9375685765665204
4,5.66720962524415,19.9885692596435,-0.9302299373791587
4,6.69638824462891,20.0,-0.9248324426187295
4,4.977565765380859,18.5061264038086,-0.9337596080377485
4,5.94112539291382,19.121372222900302,-0.9290090540183505
4,5.952918052673331,18.795688629150497,-0.9290710349519025
4,7.74152803421021,20.0,-0.9184237641697317
4,7.861042976379399,19.977352142334002,-0.9176207430664052
4,9.22961521148681,20.0,-0.9071528065490735
4,10.252331733703619,20.0,-0.8974113631402898
4,10.42289161682128,20.0,-0.895584349681538
4,11.743216514587491,20.0,-0.8788874624402192
4,12.6706829071044,20.0,-0.8635616405559376
4,10.9936618804932,18.455459594726598,-0.890564692944119
4,13.290532112121602,20.0,-0.8509568841060196
4,13.8365697860718,20.0,-0.8377526855515964
4,13.622623443603498,19.4378089904786,-0.8438014548141715
4,11.5688638687134,17.776105880737298,-0.8853145862089111
4,12.148023605346701,17.512859344482504,-0.8785887320411548
4,14.181528091430598,19.875909805297802,-0.8281726415286786
4,14.1329908370972,18.9989681243896,-0.831983454787595
4,14.7716627120971,19.331989288330103,-0.8102769020570249
4,16.1779489517212,20.0,-0.7383603757855788
4,16.291491508484,20.0,-0.7303498152187835
4,17.606881141662498,20.0,0.4178647443757555
4,18.263750076294,20.0,0.5759539489945744
5,0.1837369690893716,20.0,-0.9495363985409289
5,0.9905767793179243,17.905350497399297,-0.947710996046976
5,0.0,16.1976127624511,-0.9508798529110973
5,1.630899310111999,18.7941379547119,-0.9456776767169386
5,2.3150538802146863,19.210084915161097,-0.9435110540131597
5,2.9346630573272696,19.4839305877686,-0.9414284602877339
5,1.4352459907531703,17.674592971801697,-0.9465521501388797
5,3.80778932571412,20.0,-0.9382419102545365
5,4.608440876007069,20.0,-0.9350293240636576
5,5.652345895767221,20.0,-0.9303021948581138
5,4.15984201431274,18.7614097595214,-0.937061431330578
5,6.356575012207039,20.0,-0.9267046213912767
5,5.26476573944092,18.943061828613203,-0.9323093635019584
5,7.0281486511230495,20.0,-0.9229100015791828
5,6.12023115158081,18.905448913574197,-0.9281756755834002
5,7.474493026733401,20.0,-0.9201629121971416
5,8.78522872924805,20.0,-0.9108318862812661
5,9.221367359161377,20.0,-0.9072238535887057
5,9.086901664733881,19.740207672119197,-0.9083929478582097
5,10.466431617736811,20.0,-0.8951074812805183
5,10.3279275894165,19.825759887695398,-0.896626314282949
5,11.579059600830089,20.0,-0.8812484173265762
5,12.205208778381401,20.0,-0.8717092002122478
5,13.3771343231201,20.0,-0.849007959878916
5,14.095330238342202,20.0,-0.8306425184870561
5,15.004849433899,20.0,-0.799805834325319
5,14.4622821807862,19.321144104004,-0.8207619446958767
5,13.6809883117676,18.291996002197198,-0.8472297301642135
5,14.5019903182983,18.6183547973632,-0.8236006545757342
5,13.625052452087498,17.4993495941162,-0.8539690115984055
5,15.710922241210799,19.753349304199197,-0.7672342083986157
5,13.3874816894532,17.1958026885987,-0.8607735409498662
5,15.9880323410035,19.8800659179688,-0.750857046663864
5,16.9778957366942,20.0,-0.6691047320431868
5,16.665847778320398,19.864574432372997,-0.7003207848936539
5,17.826015472412102,20.0,0.4599848744597693
6,1.88141311242925,20.0,-0.9448080578134934
6,0.0,13.315430956711198,-0.9525785848221674
6,1.473145782947539,14.821762084960902,-0.9480165830963119
6,0.6775882840156571,14.443537712097301,-0.9502622883440746
6,1.6780279278755192,15.497360229492198,-0.946997755500103
6,0.39627754688262984,14.4776983261109,-0.9509002014665283
6,1.05876088142395,15.2103071212769,-0.9488162306548561
6,0.0,13.370862007141001,-0.9525391856936888
6,1.7782840132713311,15.678581237792999,-0.9466015496683907
6,2.624337494373313,16.698287963867102,-0.9434599419850243
6,3.4760439395904497,17.5894422531129,-0.940115671196511
6,4.61109280586244,18.6859855651856,-0.9352537304042837
6,2.8224942684173504,17.102540969848498,-0.9425952457375197
6,5.09747648239137,19.256113052368203,-0.9329807145403435
6,3.0461449623107804,17.279268264770497,-0.9417615171611387
6,4.56749892234802,18.7365722656251,-0.9354177547905191
6,4.29504013061523,18.359737396240103,-0.9366703177121304
6,5.4468493461608904,19.459667205810597,-0.9313336690694966
6,6.364871025085459,20.0,-0.9266600263305343
6,5.39284992218017,18.480052947998097,-0.931908014742252
6,6.322860717773431,19.3293857574462,-0.9269730251619536
6,7.8525738716125595,20.0,-0.9176780340599816
6,7.570477485656729,19.525558471679602,-0.91960493260663
6,9.166071891784682,20.0,-0.9076973753184032
6,9.66974353790283,20.0,-0.9031969822173236
6,10.342152595520021,20.0,-0.8964572582151038
6,9.71024894714356,19.173389434814403,-0.903127995771372
6,11.124687194824201,20.0,-0.8873279148632562
6,11.536760330200199,20.0,-0.8818419377193822
6,12.597999572753901,20.0,-0.8649013858038849
6,13.7376165390015,20.0,-0.8403163897215972
6,14.644084930419998,20.0,-0.8132905419505807
6,14.9993858337401,20.0,-0.8000245636331651
6,15.616580963134902,20.0,-0.7718675783469762
6,16.941560745239197,20.0,-0.6730358471421696
6,17.8133354187012,20.0,0.4573175093027007
6,16.414278030395497,19.025032043457003,-0.7308866960643163
6,17.9052066802979,20.0,0.47737406387290293
7,20.0,1.141561073138974,-0.9469733415433634
7,11.0167684608437,2.329931476675133,-0.9495521650286735
7,9.5005712509156,2.6155495643615696,-0.9507608443593984
7,9.086624145507779,3.2754216194152805,-0.9499256654686681
7,8.786651611328121,4.01462554931641,-0.9487866838880107
7,8.18396091461182,3.9872841835021897,-0.949749749163212
7,7.866964340209959,4.33858251571656,-0.9495239459668309
7,7.21369743347168,4.04601669311524,-0.9510895196109446
7,7.57092475891114,4.98506450653076,-0.9486963702934458
7,7.5314884185791,5.360753536224361,-0.9479964023732019
7,6.9599847793579,5.074092388153069,-0.949545419693295
7,7.245501518249509,5.477340221405041,-0.9482625100057736
7,7.261058807373061,5.4928665161132795,-0.9482037366871815
7,8.99435615539551,7.13053274154663,-0.9409458710852343
7,9.804032325744622,7.94316434860229,-0.9366688974404426
7,9.303700447082518,7.49145460128785,-0.9392402591422164
7,7.59788036346435,5.779070377349851,-0.9470036348157224
7,8.749970436096191,6.97223663330079,-0.9419042191613123
7,10.54328441619874,8.740069389343258,-0.9319925359181221
7,11.189352989196731,9.44536209106445,-0.9272660680766742
7,11.929031372070398,10.324337005615233,-0.9206346679247056
7,12.669326782226502,11.155100822448778,-0.9129516130854897
7,12.856921195984,11.4898929595947,-0.9099958832426674
7,14.332425117492601,12.8625755310058,-0.8902781882573896
7,13.9140214920044,12.7888822555543,-0.8940236394281779
7,14.6883993148804,13.6348409652709,-0.8793764691571073
7,15.630962371826199,14.600705146789599,-0.8560232343879887
7,16.129583358764698,15.2331275939942,-0.837141320757496
7,16.8884944915771,16.0641727447509,-0.8006852726990352
7,18.156116485595703,17.2582330703736,-0.6973473229881988
7,19.066377639770497,18.205493927001903,0.49435319783966536
7,18.3460464477539,17.976467132568402,0.382632429876641
8,20.0,0.972059142810574,-0.9474457058961183
8,16.5142231885811,1.436821752676133,-0.9470552696611799
8,17.659528732299805,2.65676367282867,-0.942858603051205
8,16.391002655029197,0.7726402282714899,-0.9488834466876186
8,18.386617660522603,2.93191754817963,-0.9416711213983172
8,18.6676731109619,2.83120489120484,-0.9419293831199144
8,19.636747360229503,3.8629651069641,-0.938046441512563
8,19.281745910644496,3.6220655441284304,-0.9390008698799148
8,20.0,4.88580441474915,-0.9338370345706094
8,20.0,6.03204536437988,-0.9284075567191585
8,20.0,7.02130889892578,-0.9229506279013581
8,20.0,7.924373149871819,-0.9171885640049083
8,20.0,8.56041288375854,-0.9125842576450822
8,19.003208160400398,8.728311538696289,-0.911627031617562
8,17.5808544158936,7.53179550170899,-0.9212643307418752
8,19.7653312683105,9.662781715393072,-0.9032870936306273
8,18.7061138153077,10.088443756103509,-0.8999565159709544
8,20.0,11.38788700103761,-0.8838844775816942
8,19.6656322479247,11.605475425720199,-0.8809691181744185
8,19.844690322875998,12.3115997314454,-0.8699604603023967
8,20.0,13.149954795837301,-0.8540155619130352
8,18.314605712890597,11.702101707458501,-0.8818990105173804
8,18.399124145507905,12.677411079406697,-0.86658732123132
8,20.0,14.1285409927369,-0.8296845811640715
8,17.969907760620202,12.8336343765258,-0.865742262268736
8,19.072137832641502,14.3320007324219,-0.8258884256495109
8,19.5983409881592,15.131813049316499,-0.7952803383349497
8,20.0,16.2275085449219,-0.7349231901761067
8,18.3523139953614,14.3930454254151,-0.8288855101704722
8,19.7908840179443,16.207206726074098,-0.7367419087682244
8,18.1456069946289,15.0690355300903,-0.8101792905063752
8,19.574363708496097,16.6810503005982,-0.7011473940624798
8,20.0,17.530672073364197,0.40496848928542023
8,19.829664230346598,17.681406021118104,0.43013667856077703
9,0.70561524778182,20.0,-0.9481714492147756
9,1.3260106019696858,8.85834397878246,-0.9540128715094189
9,2.5699458122253422,9.758743286132821,-0.9505344404337809
9,2.51210033893586,8.233329772949219,-0.9525571194257385
9,3.7083320617675803,9.09653854370117,-0.9489891459125345
9,4.325679302215569,9.04832935333253,-0.9477022509133587
9,3.2803809642791704,7.422033309936511,-0.9522045590325121
9,3.8135967254638703,7.091229438781749,-0.9516990498520823
9,4.66804957389831,7.409060001373291,-0.9495951654360831
9,6.088222503662119,9.37630176544189,-0.9428711801120968
9,6.937542915344231,9.868688583374022,-0.9395072924152891
9,7.196989059448249,8.51529884338379,-0.9418580526196392
9,7.492401123046879,8.60926532745361,-0.9408882750082906
9,6.90761184692383,7.705729484558111,-0.9443205500085792
9,8.96920728683471,10.19887161254883,-0.9322311077789956
9,9.827180385589608,11.01499938964845,-0.9263223538345982
9,9.4424180984497,10.433505058288599,-0.9298103640894231
9,10.74538326263428,11.846102714538501,-0.9189250110720414
9,8.5489501953125,9.577319145202601,-0.9354178192598042
9,10.429668426513679,11.481187820434698,-0.9219515169302612
9,9.854460716247562,10.880178451537999,-0.9266967581571444
9,11.73037910461428,12.7872467041015,-0.9088686238343646
9,9.2730789184571,10.299499511718698,-0.9308560974421661
9,11.911584854126,12.9597053527832,-0.9067447380149133
9,10.2194833755492,11.275736808776802,-0.923699965902159
9,9.880477905273402,10.866824150085499,-0.9266408642514243
9,11.194735527038599,12.1665124893189,-0.9151494222502584
9,10.963391304016099,11.9369249343871,-0.9174296344187214
9,11.5745706558227,12.5713176727295,-0.9109740792116632
9,12.0581521987915,13.117820739746202,-0.9048427165362923
9,12.967680931091301,14.078405380248999,-0.8912264372867491
9,13.968827247619599,15.0806884765624,-0.8715143963375624
9,15.0091791152954,16.1143255233766,-0.84189947442271
9,13.1021060943603,14.2730712890625,-0.8884602572316691
9,15.258856773376499,16.426518440246497,-0.8315653380970298
9,15.6405401229858,16.837175369262695,-0.8143313899817626
9,17.015742301940904,18.190723419189403,-0.7134573531604059
9,15.4047050476075,16.5692157745361,-0.8256235770666317
9,17.4827594757079,18.659784317016697,0.35065756526647657
9,18.540502548217898,19.7173824310302,0.6726719566497826
10,20.0,1.009623468463732,-0.9473417497362754
10,14.113634618797501,0.0,-0.9520343306828138
10,16.0685424804687,2.16759735345841,-0.9452374042621895
10,16.7012128829956,1.9725937843322703,-0.9454349196166131
10,16.5962934494019,1.0527966022491497,-0.9480532962395821
10,17.3440303802491,1.68312096595764,-0.9459705856471068
10,18.623228073120096,3.13835489749908,-0.9408905170056923
10,19.4768676757813,3.88728022575378,-0.9379699159446447
10,20.0,4.462791442871099,-0.9356383744014833
10,18.6244678497314,3.76322674751281,-0.9386312358305627
10,19.8225784301758,4.75151276588441,-0.9344241628188334
10,19.108398437500004,4.819467067718509,-0.9342394856263069
10,20.0,6.4027810096740705,-0.9264555494243731
10,20.0,6.92361211776734,-0.9235262819513992
10,20.0,7.85061836242676,-0.9176912842290348
10,20.0,8.68227481842041,-0.9116430215475128
10,20.0,9.733339786529552,-0.9025973413741751
10,18.3073539733886,8.885830879211431,-0.9110504046565111
10,18.295759201049897,9.97381210327149,-0.9016715737904243
10,16.8141727447509,8.595810890197749,-0.9155463914151086
10,17.5192699432373,10.55182075500488,-0.8976293440306028
10,16.979082107544002,10.642832756042429,-0.8982988155816298
10,19.1315364837646,12.1397085189819,-0.8735477449315825
10,18.261312484741303,12.353292465209899,-0.8724796501955786
10,17.924659729003896,12.679000854492301,-0.8685848392508279
10,19.783622741699205,14.102583885192798,-0.8305482308357586
10,20.0,15.118011474609402,-0.7951654341670146
10,18.346279144287003,13.5830764770507,-0.8490928303283299
10,20.0,15.606393814087,-0.772396533124373
10,20.0,16.485227584838903,-0.7154865573411058
10,18.651340484619197,15.2065200805663,-0.7991803172026433
10,20.0,17.1085376739503,0.3458457649580356
10,19.610895156860302,16.881238937378004,-0.6818265909807597
10,20.0,18.446092605590696,0.6435389931200732
11,20.0,0.392043110533206,-0.9490002958677867
11,19.67023193842,1.902282239594237,-0.9447535848147627
11,17.476814270019602,0.0,-0.9503932164423955
11,19.9805679321289,2.336123645305632,-0.9433873191360712
11,20.0,3.04209280014038,-0.941030459229764
11,19.3400459289551,2.5444462299347004,-0.9427525435192856
11,20.0,4.141932964324949,-0.9369406121344832
11,20.0,4.58451986312866,-0.9351301424852696
11,18.6884307861328,3.7572896480560396,-0.9386336577384616
11,20.0,5.64958810806275,-0.9303155890206992
11,20.0,6.722612857818589,-0.924683976652073
11,19.177761077880803,6.6165041923522905,-0.9254217208286549
11,19.8542194366456,7.66833209991455,-0.9189136344073812
11,19.075283050537,8.06563854217529,-0.9164587396655426
11,17.7494106292726,7.6431188583374,-0.9203831911467855
11,18.8960151672362,9.13161039352418,-0.9084610862036632
11,20.0,10.213569641113281,-0.8978176962050382
11,17.859395980834897,9.406822204589838,-0.9074698986121652
11,18.9505100250244,10.91506958007822,-0.8906547896711963
11,17.2660274505615,9.955375671386701,-0.903938956690342
11,18.7368068695068,11.5773944854737,-0.8825850556380086
11,18.529933929443303,12.0734729766846,-0.8759566058330213
11,18.4793663024902,12.611674308776898,-0.8674300552784548
11,16.4908199310303,10.156567573547402,-0.9043084136932473
11,17.1671371459962,11.9839658737183,-0.8823789167464229
11,17.031875610351598,12.401934623718198,-0.8774093275258554
11,18.188705444335902,13.550074577331502,-0.8507335093433945
11,15.7438049316407,11.0054597854614,-0.8995048211686674
11,18.2936038970947,13.7007503509521,-0.8467733589620543
11,19.074493408203097,14.606235504150499,-0.8172712146903615
11,18.657596588134805,14.918123245239201,-0.8097480737399355
11,20.0,16.2163486480713,-0.7357050354308532
11,20.0,17.1311492919922,0.3485716413226762
11,18.109527587890597,14.5690517425538,-0.8261042726918407
11,17.6231842041015,14.7162561416625,-0.8273993504331423
11,19.869625091552802,16.8218212127685,-0.6856187994766314
11,18.061685562133697,15.7679014205934,-0.7851707659039295
11,18.4640617370605,16.5542898178101,-0.7349262934479066
11,16.663660049438498,14.543073654174698,-0.8436530344489774
11,17.4913063049317,15.9869213104248,-0.7887036286991158
11,17.472660064697298,16.2644500732422,-0.77827966853677
11,19.1870822906494,17.7831964492798,0.4235215297265969
11,20.0,18.6879692077636,0.7621772338860031
12,20.0,0.0707114695010668,-0.949822594094634
12,16.0250256531246,1.9449727059156645,-0.9459091430808912
12,16.461654663085998,1.551876366138461,-0.9467642963811512
12,17.485857009887596,2.45609724521636,-0.9435765670127386
12,16.599975585937603,0.9524731636047499,-0.9483166825400852
12,18.523155212402298,3.1967098712921107,-0.940716378704331
12,18.786819458007898,2.9996223449707,-0.94132698469717
12,19.910991668701204,4.254738569259651,-0.9364898432176014
12,20.0,5.040933609008779,-0.9331509083613514
12,20.0,6.0498971939087,-0.9283159404701053
12,20.0,6.86884403228759,-0.9238452423793568
12,19.3598594665528,7.09892272949219,-0.9225823380978279
12,20.0,8.43234825134277,-0.9135520309801789
12,20.0,9.185912132263189,-0.9075280308214029
12,20.0,10.20209217071533,-0.8979373946536698
12,20.0,11.07277584075926,-0.8879830973029975
12,20.0,11.9001951217651,-0.8765402358410985
12,20.0,12.4478330612182,-0.8675876727691476
12,19.843734741211,12.904302597046001,-0.859103688428692
12,19.5135192871093,13.285032272338901,-0.8514682383607235
12,20.0,14.662450790405199,-0.812648097332312
12,20.0,15.718476295471302,-0.7664382894943991
12,20.0,15.9125919342041,-0.7553461793139364
12,20.0,16.700335502624498,-0.6969388855153658
12,20.0,16.9662303924561,-0.6703770788944032
12,20.0,18.312499999999897,0.5925925925925564
13,20.0,1.945432286051458,-0.9446123542893013
13,17.4906186993608,0.10390324364724512,-0.9501339386748765
13,17.017257690429595,0.0,-0.9505469399759223
13,18.7516555786134,1.1801703572273254,-0.9469810657733584
13,18.957698822021502,1.447710394859317,-0.9461831639263414
13,18.638477325439503,1.30757176876068,-0.9466437535377309
13,18.108253479003896,0.90854287147522,-0.947875818368556
13,17.5421180725097,0.376303672790528,-0.9494362727407974
13,18.137409210205202,0.870487093925475,-0.9479708009002814
13,16.9911174774169,0.0,-0.9505564084175655
13,18.912261962890597,1.550807803869247,-0.9458910476446627
13,19.93194770813,2.609637498855601,-0.9424973261263644
13,20.0,3.54206109046935,-0.9392390501935265
13,19.4893226623536,3.1339845657348597,-0.9407363330350181
13,20.0,3.9242103099823002,-0.9377946577255267
13,20.0,5.38168334960937,-0.9315926707625889
13,20.0,6.205041408538831,-0.9275097497850423
13,20.0,7.19123649597167,-0.9219284515882035
13,20.0,7.78512907028198,-0.9181325774333757
13,18.672988891601598,7.69561910629272,-0.9191967001811158
13,20.0,9.020455360412608,-0.9089215415733689
13,19.9335289001464,9.700714111328132,-0.9029079117999499
13,20.0,10.67005729675292,-0.8928182056625094
13,20.0,11.30616760253909,-0.8849759284188574
13,20.0,12.2788848876954,-0.870485028981582
13,18.915756225586,11.851312637329102,-0.878352961289128
13,18.4224319458008,12.0429754257202,-0.8767243555291204
13,17.440513610839897,11.467252731323198,-0.8877457997153783
13,19.5274963378906,13.406282424926802,-0.848728387215282
13,20.0,14.3754663467407,-0.8222074821402268
13,20.0,15.351738929748501,-0.7848657842392028
13,20.0,16.005867004394602,-0.7496327735956052
13,20.0,16.9887418746949,-0.6679128927551903
13,19.067863464355398,16.192489624023402,-0.744894753283706
13,18.370315551757898,15.860076904296896,-0.7752373929240487
13,19.513177871704,17.227222442627003,0.355215891344626
13,20.0,18.0135231018067,0.5034037903534142
14,20.0,0.1130355267222172,-0.9497158049764857
14,15.4441412529876,0.9024208352717034,-0.9490665839684211
14,16.608047485351598,1.9941809177398742,-0.945422364608524
14,17.414884567260703,2.3643630743026796,-0.9438961829203355
14,17.880643844604602,2.23249506950377,-0.9441136586357753
14,18.0275859832764,2.1387836933136097,-0.9443510566336026
14,16.548192977905302,0.82017922401428,-0.9486862598148399
14,19.0715103149413,3.4154872894287203,-0.9397970556981143
14,19.7386417388917,3.9494416713714595,-0.9377051295836277
14,19.7052116394042,4.0119380950927805,-0.9374639609976193
14,19.706270217895497,4.42835974693297,-0.9357921116536593
14,20.0,5.6555027961731,-0.9302868559426946
14,19.201026916504,5.578612804412851,-0.9307647161892099
14,20.0,6.687299728393559,-0.9248837591474348
14,18.8396549224853,6.679580688476551,-0.925210510580563
14,18.732397079467905,7.379117965698249,-0.9211628752719778
14,20.0,8.81393003463746,-0.9106030980410026
14,20.0,9.321405887603762,-0.9063547139750212
14,20.0,10.444646835327138,-0.8953466206045524
14,20.0,11.334403991699222,-0.8846011285268666
14,20.0,12.074833869934,-0.8738196797911576
14,19.928562164306598,12.481339454650998,-0.8670035894451831
14,18.936502456665103,12.3228330612183,-0.8709757105631382
14,17.637998580932596,10.973077774047901,-0.8928283899555473
14,16.837381362915103,10.667997360229501,-0.898511633810522
14,19.281204223632802,12.946093559265199,-0.8589649224357441
14,17.087196350097695,11.758875846862802,-0.8855932231193626
14,19.144052505493203,13.640883445739698,-0.8441509202409951
14,20.0,14.6917867660522,-0.8116126922700344
14,18.4901638031006,14.0919380187988,-0.8360100380866977
14,20.0,15.531732559204102,-0.7761996090766945
14,20.0,16.4492273330689,-0.7183711564209232
14,18.233814239502003,14.3473796844483,-0.8311416066990054
14,20.0,16.562081336974998,-0.7091263354322331
14,18.984428405761598,16.1200695037842,-0.7506633373929981
14,20.0,17.9116344451905,0.4788433699727537
14,20.0,18.4728374481201,0.6548091418094452
15,20.0,0.624234049455556,-0.9483891371028922
15,16.7780956249794,2.2386267935553024,-0.9446021250117885
15,14.7616500854493,0.0,-0.9516315397908754
15,16.1048479080199,0.6037420630455019,-0.9494528371519908
15,14.925352096557601,0.0,-0.9515357355875834
15,17.215760231018102,1.7367823123931883,-0.9458705401063662
15,17.7175979614257,1.8690060377121007,-0.9452777076107638
15,18.6810855865478,2.82007455825806,-0.9419633049180853
15,19.706716537475604,3.88598179817199,-0.9379525082319321
15,18.6266746520997,2.9058072566986204,-0.9416884786984079
15,19.4497337341308,3.6495180130004896,-0.9388743297697388
15,20.0,5.010482311248779,-0.9332867127038755
15,20.0,6.04377508163452,-0.9283473857830948
15,18.6366806030274,5.26584005355836,-0.9324191810944846
15,20.0,7.015963554382321,-0.9229823480403495
15,20.0,7.7726292610168395,-0.9182162689471898
15,20.0,8.887319087982188,-0.9100127135911417
15,18.9368705749512,8.822014808654792,-0.9109403388421249
